landsat,row_path,date,longitude,latitude,time,NDVI,tps_coords,tp,CI1
LT05,024048,1993-01-07,-96.09381900484196,17.233235494784697,726422975615,0.5185922974767596,"17.2332354947847, -96.093819004842",tp_90,3.5181430096051227
LT05,024048,1993-02-24,-96.09381900484196,17.233235494784697,730570200287,0.4019975031210986,"17.2332354947847, -96.093819004842",tp_90,3.062985332182916
LT05,024048,1993-03-12,-96.09381900484196,17.233235494784697,731952613144,0.3724722765818656,"17.2332354947847, -96.093819004842",tp_90,3.2859122401847576
LT05,024048,1993-03-28,-96.09381900484196,17.233235494784697,733335014327,0.3559322033898305,"17.2332354947847, -96.093819004842",tp_90,3.086734693877551
LT05,024048,1993-04-13,-96.09381900484196,17.233235494784697,734717422113,0.3590664272890485,"17.2332354947847, -96.093819004842",tp_90,2.8751481627815094
LT05,024048,1993-04-29,-96.09381900484196,17.233235494784697,736099828859,0.36946126872808416,"17.2332354947847, -96.093819004842",tp_90,3.183585313174946
LT05,024048,1993-05-15,-96.09381900484196,17.233235494784697,737482231618,0.44532374100719424,"17.2332354947847, -96.093819004842",tp_90,3.335272342675833
LT05,024048,1993-05-31,-96.09381900484196,17.233235494784697,738864635287,0.4979106396657024,"17.2332354947847, -96.093819004842",tp_90,3.587506731287022
LT05,024048,1993-07-18,-96.09381900484196,17.233235494784697,743011827108,0.628158844765343,"17.2332354947847, -96.093819004842",tp_90,3.356373937677054
LT05,024048,1993-09-04,-96.09381900484196,17.233235494784697,747159024207,0.6895306859205776,"17.2332354947847, -96.093819004842",tp_90,4.121168923734854
LT05,024048,1993-12-09,-96.09381900484196,17.233235494784697,755453393615,0.5323763955342903,"17.2332354947847, -96.093819004842",tp_90,3.826889786497403
LT05,024048,1994-01-10,-96.09381900484196,17.233235494784697,758218170407,0.5305564001216175,"17.2332354947847, -96.093819004842",tp_90,3.8075511274252754
LT05,024048,1994-01-26,-96.09381900484196,17.233235494784697,759600558010,0.5345303867403315,"17.2332354947847, -96.093819004842",tp_90,3.767272727272727
LT05,024048,1994-03-15,-96.09381900484196,17.233235494784697,763747719495,0.4636871508379888,"17.2332354947847, -96.093819004842",tp_90,3.582983193277311
LT05,024048,1994-05-02,-96.09381900484196,17.233235494784697,767894867932,0.5230618253189402,"17.2332354947847, -96.093819004842",tp_90,3.8778280542986425
LT05,024048,1994-06-03,-96.09381900484196,17.233235494784697,770659632986,0.5315860215053764,"17.2332354947847, -96.093819004842",tp_90,3.701432664756447
LT05,024048,1994-06-19,-96.09381900484196,17.233235494784697,772042012385,0.6075770426915466,"17.2332354947847, -96.093819004842",tp_90,3.879825992387167
LT05,024048,1994-09-23,-96.09381900484196,17.233235494784697,780336261684,0.6694630872483222,"17.2332354947847, -96.093819004842",tp_90,2.8124098124098125
LT05,024048,1994-10-25,-96.09381900484196,17.233235494784697,783101001703,0.6702528240989779,"17.2332354947847, -96.093819004842",tp_90,4.677564102564102
LT05,024048,1994-11-26,-96.09381900484196,17.233235494784697,785865735465,0.5882908404154863,"17.2332354947847, -96.093819004842",tp_90,4.57715036112935
LT05,024048,1994-12-12,-96.09381900484196,17.233235494784697,787248106629,0.553126067646054,"17.2332354947847, -96.093819004842",tp_90,4.032047089601046
LT05,024048,1994-12-28,-96.09381900484196,17.233235494784697,788630474967,0.603585657370518,"17.2332354947847, -96.093819004842",tp_90,4.414181577203446
LT05,024048,1995-01-13,-96.09381900484196,17.233235494784697,790012840990,0.5388098318240621,"17.2332354947847, -96.093819004842",tp_90,3.945213379469435
LT05,024048,1995-01-29,-96.09381900484196,17.233235494784697,791395204523,0.4883423826253593,"17.2332354947847, -96.093819004842",tp_90,3.015965166908563
LT05,024048,1995-02-14,-96.09381900484196,17.233235494784697,792777565003,0.4043250327653997,"17.2332354947847, -96.093819004842",tp_90,3.174580335731415
LT05,024048,1995-04-03,-96.09381900484196,17.233235494784697,796924648731,0.37735849056603776,"17.2332354947847, -96.093819004842",tp_90,3.390566037735849
LT05,024048,1995-04-19,-96.09381900484196,17.233235494784697,798307007978,0.4450435503940274,"17.2332354947847, -96.093819004842",tp_90,3.468926553672316
LT05,024048,1995-05-05,-96.09381900484196,17.233235494784697,799689365626,0.42459239130434784,"17.2332354947847, -96.093819004842",tp_90,3.3747464503042597
LT05,024048,1995-06-06,-96.09381900484196,17.233235494784697,802454076830,0.5119617224880383,"17.2332354947847, -96.093819004842",tp_90,3.5857385398981325
LT05,024048,1995-08-25,-96.09381900484196,17.233235494784697,809365859319,0.7552164434755528,"17.2332354947847, -96.093819004842",tp_90,5.266606005459509
LT05,024048,1995-10-12,-96.09381900484196,17.233235494784697,813512914197,0.5851493139628733,"17.2332354947847, -96.093819004842",tp_90,3.455078125
LT05,024048,1995-12-15,-96.09381900484196,17.233235494784697,819042547748,0.6760287393860223,"17.2332354947847, -96.093819004842",tp_90,4.630402384500745
LT05,024048,1996-01-16,-96.09381900484196,17.233235494784697,821807485657,0.596252129471891,"17.2332354947847, -96.093819004842",tp_90,3.968589377498572
LT05,024048,1996-04-05,-96.09381900484196,17.233235494784697,828719805870,0.4685692248360972,"17.2332354947847, -96.093819004842",tp_90,3.882144961697112
LT05,024048,1996-04-21,-96.09381900484196,17.233235494784697,830102264542,0.45026881720430106,"17.2332354947847, -96.093819004842",tp_90,3.344213649851632
LT05,024048,1996-05-23,-96.09381900484196,17.233235494784697,832867176544,0.5936360623135565,"17.2332354947847, -96.093819004842",tp_90,3.830143540669857
LT05,024048,1996-10-30,-96.09381900484196,17.233235494784697,846691686748,0.612824427480916,"17.2332354947847, -96.093819004842",tp_90,4.751398384089496
LT05,024048,1996-12-17,-96.09381900484196,17.233235494784697,850839022584,0.556924882629108,"17.2332354947847, -96.093819004842",tp_90,4.227124183006536
LT05,024048,1997-02-19,-96.09381900484196,17.233235494784697,856368797299,0.5283687943262412,"17.2332354947847, -96.093819004842",tp_90,3.81497005988024
LT05,024048,1997-03-23,-96.09381900484196,17.233235494784697,859133672899,0.4036755386565273,"17.2332354947847, -96.093819004842",tp_90,3.348999534667287
LT05,024048,1997-04-08,-96.09381900484196,17.233235494784697,860516107709,0.3810637054354179,"17.2332354947847, -96.093819004842",tp_90,2.8255109765329296
LT05,024048,1997-04-24,-96.09381900484196,17.233235494784697,861898541747,0.4416024653312789,"17.2332354947847, -96.093819004842",tp_90,3.28274231678487
