landsat,row_path,date,longitude,latitude,time,NDVI,tps_coords,tp,CI1
LT05,024048,1993-01-07,-96.07953579182444,17.22245571137526,726422975615,0.6118012422360248,"17.2224557113753, -96.0795357918244",tp_40,3.023474178403756
LT05,024048,1993-02-24,-96.07953579182444,17.22245571137526,730570200287,0.6420404573438874,"17.2224557113753, -96.0795357918244",tp_40,3.2791435368754955
LT05,024048,1993-03-12,-96.07953579182444,17.22245571137526,731952613144,0.744,"17.2224557113753, -96.0795357918244",tp_40,5.078453038674033
LT05,024048,1993-03-28,-96.07953579182444,17.22245571137526,733335014327,0.7394685677252106,"17.2224557113753, -96.0795357918244",tp_40,4.757333333333333
LT05,024048,1993-04-13,-96.07953579182444,17.22245571137526,734717422113,0.790363482671175,"17.2224557113753, -96.0795357918244",tp_40,5.224852071005917
LT05,024048,1993-04-29,-96.07953579182444,17.22245571137526,736099828859,0.8000536049316537,"17.2224557113753, -96.0795357918244",tp_40,5.870673952641166
LT05,024048,1993-05-15,-96.07953579182444,17.22245571137526,737482231618,0.8153927532398836,"17.2224557113753, -96.0795357918244",tp_40,5.625112107623319
LT05,024048,1993-05-31,-96.07953579182444,17.22245571137526,738864635287,0.8376707034269518,"17.2224557113753, -96.0795357918244",tp_40,6.833333333333333
LT05,024048,1993-07-18,-96.07953579182444,17.22245571137526,743011827108,0.6789115646258503,"17.2224557113753, -96.0795357918244",tp_40,3.2388552559163455
LT05,024048,1993-09-04,-96.07953579182444,17.22245571137526,747159024207,0.8163380281690141,"17.2224557113753, -96.0795357918244",tp_40,6.124497991967871
LT05,024048,1993-12-09,-96.07953579182444,17.22245571137526,755453393615,0.7468944099378882,"17.2224557113753, -96.0795357918244",tp_40,3.4534686971235193
LT05,024048,1994-01-10,-96.07953579182444,17.22245571137526,758218170407,0.7613168724279835,"17.2224557113753, -96.0795357918244",tp_40,4.0623700623700625
LT05,024048,1994-01-26,-96.07953579182444,17.22245571137526,759600558010,0.7280927835051546,"17.2224557113753, -96.0795357918244",tp_40,4.498387096774193
LT05,024048,1994-03-15,-96.07953579182444,17.22245571137526,763747719495,0.8104504504504505,"17.2224557113753, -96.0795357918244",tp_40,6
LT05,024048,1994-05-02,-96.07953579182444,17.22245571137526,767894867932,0.8487046632124352,"17.2224557113753, -96.0795357918244",tp_40,6.60655737704918
LT05,024048,1994-05-18,-96.07953579182444,17.22245571137526,769277250392,0.7594291539245668,"17.2224557113753, -96.0795357918244",tp_40,3.7933130699088142
LT05,024048,1994-06-03,-96.07953579182444,17.22245571137526,770659632986,0.831232312837664,"17.2224557113753, -96.0795357918244",tp_40,6.39172281039461
LT05,024048,1994-10-25,-96.07953579182444,17.22245571137526,783101001703,0.8146473779385172,"17.2224557113753, -96.0795357918244",tp_40,6.936210131332083
LT05,024048,1994-11-26,-96.07953579182444,17.22245571137526,785865735465,0.8223383409536251,"17.2224557113753, -96.0795357918244",tp_40,5.4714912280701755
LT05,024048,1994-12-12,-96.07953579182444,17.22245571137526,787248106629,0.7342386032977691,"17.2224557113753, -96.0795357918244",tp_40,3.8738317757009346
LT05,024048,1994-12-28,-96.07953579182444,17.22245571137526,788630474967,0.7780020181634713,"17.2224557113753, -96.0795357918244",tp_40,3.8816425120772946
LT05,024048,1995-01-13,-96.07953579182444,17.22245571137526,790012840990,0.714064914992272,"17.2224557113753, -96.0795357918244",tp_40,3.1
LT05,024048,1995-01-29,-96.07953579182444,17.22245571137526,791395204523,0.7202380952380952,"17.2224557113753, -96.0795357918244",tp_40,3.565680473372781
LT05,024048,1995-02-14,-96.07953579182444,17.22245571137526,792777565003,0.7325581395348837,"17.2224557113753, -96.0795357918244",tp_40,4.719687092568448
LT05,024048,1995-04-19,-96.07953579182444,17.22245571137526,798307007978,0.8341013824884793,"17.2224557113753, -96.0795357918244",tp_40,6.161224489795918
LT05,024048,1995-05-05,-96.07953579182444,17.22245571137526,799689365626,0.849616368286445,"17.2224557113753, -96.0795357918244",tp_40,7
LT05,024048,1995-06-06,-96.07953579182444,17.22245571137526,802454076830,0.8505747126436781,"17.2224557113753, -96.0795357918244",tp_40,6.87708947885939
LT05,024048,1995-08-25,-96.07953579182444,17.22245571137526,809365859319,0.8609508106622699,"17.2224557113753, -96.0795357918244",tp_40,7.938650306748467
LT05,024048,1995-09-10,-96.07953579182444,17.22245571137526,810748213355,0.6554967666078777,"17.2224557113753, -96.0795357918244",tp_40,2.951585976627713
LT05,024048,1995-10-12,-96.07953579182444,17.22245571137526,813512914197,0.7347720153150017,"17.2224557113753, -96.0795357918244",tp_40,3.9615705931495406
LT05,024048,1995-12-15,-96.07953579182444,17.22245571137526,819042547748,0.8463114754098361,"17.2224557113753, -96.0795357918244",tp_40,8.076923076923077
LT05,024048,1996-01-16,-96.07953579182444,17.22245571137526,821807485657,0.7357886309047238,"17.2224557113753, -96.0795357918244",tp_40,3.952380952380953
LT05,024048,1996-03-04,-96.07953579182444,17.22245571137526,825954883073,0.7078275429049812,"17.2224557113753, -96.0795357918244",tp_40,3.45624468988955
LT05,024048,1996-04-05,-96.07953579182444,17.22245571137526,828719805870,0.8216882706291495,"17.2224557113753, -96.0795357918244",tp_40,6.031487513572204
LT05,024048,1996-04-21,-96.07953579182444,17.22245571137526,830102264542,0.8098798397863819,"17.2224557113753, -96.0795357918244",tp_40,5.393653516295026
LT05,024048,1996-05-07,-96.07953579182444,17.22245571137526,831484721412,0.684950224477845,"17.2224557113753, -96.0795357918244",tp_40,3.187235678585159
LT05,024048,1996-05-23,-96.07953579182444,17.22245571137526,832867176544,0.8410369283443385,"17.2224557113753, -96.0795357918244",tp_40,6.332706766917293
LT05,024048,1996-07-10,-96.07953579182444,17.22245571137526,837014531151,0.6736721436759648,"17.2224557113753, -96.0795357918244",tp_40,3.0158490566037734
LT05,024048,1996-09-12,-96.07953579182444,17.22245571137526,842544337532,0.8768343815513627,"17.2224557113753, -96.0795357918244",tp_40,7.581753554502369
LT05,024048,1996-10-30,-96.07953579182444,17.22245571137526,846691686748,0.8530183727034121,"17.2224557113753, -96.0795357918244",tp_40,6.409556313993174
LT05,024048,1996-11-15,-96.07953579182444,17.22245571137526,848074131616,0.8294177732379979,"17.2224557113753, -96.0795357918244",tp_40,6.316733067729084
LT05,024048,1996-12-17,-96.07953579182444,17.22245571137526,850839022584,0.7581227436823105,"17.2224557113753, -96.0795357918244",tp_40,3.861771058315335
