landsat,row_path,date,longitude,latitude,time,NDVI,tps_coords,tp,CI1
LT05,024048,1993-01-07,-96.08896810230772,17.23296600019946,726422975615,0.646605681271064,"17.2329660001995, -96.0889681023077",tp_84,3.827814569536424
LT05,024048,1993-02-24,-96.08896810230772,17.23296600019946,730570200287,0.5710116731517509,"17.2329660001995, -96.0889681023077",tp_84,2.800754716981132
LT05,024048,1993-03-12,-96.08896810230772,17.23296600019946,731952613144,0.5598264104153751,"17.2329660001995, -96.0889681023077",tp_84,3.432595573440644
LT05,024048,1993-03-28,-96.08896810230772,17.23296600019946,733335014327,0.4932468935710427,"17.2329660001995, -96.0889681023077",tp_84,2.995260663507109
LT05,024048,1993-04-13,-96.08896810230772,17.23296600019946,734717422113,0.5714285714285714,"17.2329660001995, -96.0889681023077",tp_84,3.150714285714286
LT05,024048,1993-04-29,-96.08896810230772,17.23296600019946,736099828859,0.7019421323820848,"17.2329660001995, -96.0889681023077",tp_84,3.76779359430605
LT05,024048,1993-05-15,-96.08896810230772,17.23296600019946,737482231618,0.6726951918835465,"17.2329660001995, -96.0889681023077",tp_84,3.7235023041474657
LT05,024048,1993-05-31,-96.08896810230772,17.23296600019946,738864635287,0.739097459233978,"17.2329660001995, -96.0889681023077",tp_84,5.151746724890829
LT05,024048,1993-12-09,-96.08896810230772,17.23296600019946,755453393615,0.6936466492602262,"17.2329660001995, -96.0889681023077",tp_84,4.1306042884990255
LT05,024048,1994-01-10,-96.08896810230772,17.23296600019946,758218170407,0.6698935140367861,"17.2329660001995, -96.0889681023077",tp_84,3.826498422712934
LT05,024048,1994-01-26,-96.08896810230772,17.23296600019946,759600558010,0.6868632707774799,"17.2329660001995, -96.0889681023077",tp_84,4.304705882352941
LT05,024048,1994-03-15,-96.08896810230772,17.23296600019946,763747719495,0.6817438692098092,"17.2329660001995, -96.0889681023077",tp_84,4.380645161290323
LT05,024048,1994-05-02,-96.08896810230772,17.23296600019946,767894867932,0.7539543057996485,"17.2329660001995, -96.0889681023077",tp_84,4.44543429844098
LT05,024048,1994-06-03,-96.08896810230772,17.23296600019946,770659632986,0.7428087986463621,"17.2329660001995, -96.0889681023077",tp_84,4.596810933940774
LT05,024048,1994-10-25,-96.08896810230772,17.23296600019946,783101001703,0.7748469147432878,"17.2329660001995, -96.0889681023077",tp_84,5.892957746478873
LT05,024048,1994-11-26,-96.08896810230772,17.23296600019946,785865735465,0.7715355805243446,"17.2329660001995, -96.0889681023077",tp_84,5.013836477987422
LT05,024048,1994-12-12,-96.08896810230772,17.23296600019946,787248106629,0.7561427909133055,"17.2329660001995, -96.0889681023077",tp_84,4.561743341404358
LT05,024048,1994-12-28,-96.08896810230772,17.23296600019946,788630474967,0.7213261648745519,"17.2329660001995, -96.0889681023077",tp_84,4.861482381530984
LT05,024048,1995-01-13,-96.08896810230772,17.23296600019946,790012840990,0.7084325869461648,"17.2329660001995, -96.0889681023077",tp_84,3.6013579049466538
LT05,024048,1995-01-29,-96.08896810230772,17.23296600019946,791395204523,0.6456375838926175,"17.2329660001995, -96.0889681023077",tp_84,3.0251466890192793
LT05,024048,1995-02-14,-96.08896810230772,17.23296600019946,792777565003,0.7307479224376732,"17.2329660001995, -96.0889681023077",tp_84,3.556541019955654
LT05,024048,1995-04-03,-96.08896810230772,17.23296600019946,796924648731,0.6324913323427439,"17.2329660001995, -96.0889681023077",tp_84,3.6193236714975847
