landsat,row_path,date,longitude,latitude,time,NDVI,tps_coords,tp,CI1
LT05,024048,1993-01-07,-96.08923759689296,17.224342173471914,726422975615,0.55,"17.2243421734719, -96.089237596893",tp_44,4.043824701195219
LT05,024048,1993-02-08,-96.08923759689296,17.224342173471914,729187797122,0.5155472636815921,"17.2243421734719, -96.089237596893",tp_44,3.0759493670886076
LT05,024048,1993-02-24,-96.08923759689296,17.224342173471914,730570200287,0.4727657324167107,"17.2243421734719, -96.089237596893",tp_44,3.4619718309859153
LT05,024048,1993-03-12,-96.08923759689296,17.224342173471914,731952613144,0.5145518044237486,"17.2243421734719, -96.089237596893",tp_44,4.210420841683367
LT05,024048,1993-03-28,-96.08923759689296,17.224342173471914,733335014327,0.41093665403356794,"17.2243421734719, -96.089237596893",tp_44,3.442134170262848
LT05,024048,1993-04-13,-96.08923759689296,17.224342173471914,734717422113,0.45786366076221147,"17.2243421734719, -96.089237596893",tp_44,3.3641107988759535
LT05,024048,1993-04-29,-96.08923759689296,17.224342173471914,736099828859,0.5225522552255225,"17.2243421734719, -96.089237596893",tp_44,3.978918423464711
LT05,024048,1993-05-15,-96.08923759689296,17.224342173471914,737482231618,0.54965110037573806,"17.2243421734719, -96.089237596893",tp_44,3.676566125290023
LT05,024048,1993-05-31,-96.08923759689296,17.224342173471914,738864635287,0.49271844660194175,"17.2243421734719, -96.089237596893",tp_44,3.6039805036555648
LT05,024048,1993-07-18,-96.08923759689296,17.224342173471914,743011827108,0.6305882352941177,"17.2243421734719, -96.089237596893",tp_44,3.5499153976311337
LT05,024048,1993-09-04,-96.08923759689296,17.224342173471914,747159024207,0.7336424523441525,"17.2243421734719, -96.089237596893",tp_44,4.964237516869096
LT05,024048,1993-12-09,-96.08923759689296,17.224342173471914,755453393615,0.6865458015267175,"17.2243421734719, -96.089237596893",tp_44,4.498628634119583
LT05,024048,1994-01-10,-96.08923759689296,17.224342173471914,758218170407,0.6440335163247616,"17.2243421734719, -96.089237596893",tp_44,4.331364441819256
LT05,024048,1994-01-26,-96.08923759689296,17.224342173471914,759600558010,0.649375,"17.2243421734719, -96.089237596893",tp_44,4.620310478654592
LT05,024048,1994-03-15,-96.08923759689296,17.224342173471914,763747719495,0.6194690265486725,"17.2243421734719, -96.089237596893",tp_44,4.898399014778325
LT05,024048,1994-05-02,-96.08923759689296,17.224342173471914,767894867932,0.6237070170533967,"17.2243421734719, -96.089237596893",tp_44,4.394236311239193
LT05,024048,1994-05-18,-96.08923759689296,17.224342173471914,769277250392,0.6014823261117446,"17.2243421734719, -96.089237596893",tp_44,3.401705352913311
LT05,024048,1994-06-03,-96.08923759689296,17.224342173471914,770659632986,0.6775661074779642,"17.2243421734719, -96.089237596893",tp_44,4.847524752475247
LT05,024048,1994-06-19,-96.08923759689296,17.224342173471914,772042012385,0.6061842387803307,"17.2243421734719, -96.089237596893",tp_44,3.131844380403458
