landsat,row_path,date,longitude,latitude,time,NDVI,tps_coords,tp,CI1
LT05,024048,1993-01-07,-96.1083717124447,17.214640368403423,726422975615,0.6755050505050505,"17.2146403684034, -96.1083717124447",tp_8,3.4628378378378377
LT05,024048,1993-02-24,-96.1083717124447,17.214640368403423,730570200287,0.6316495306213679,"17.2146403684034, -96.1083717124447",tp_8,2.965960665658094
LT05,024048,1993-03-12,-96.1083717124447,17.214640368403423,731952613144,0.7086038961038961,"17.2146403684034, -96.1083717124447",tp_8,4.542143600416233
LT05,024048,1993-03-28,-96.1083717124447,17.214640368403423,733335014327,0.7186544342507645,"17.2146403684034, -96.1083717124447",tp_8,3.934090909090909
LT05,024048,1993-04-13,-96.1083717124447,17.214640368403423,734717422113,0.7002442002442002,"17.2146403684034, -96.1083717124447",tp_8,3.80749014454665
LT05,024048,1993-04-29,-96.1083717124447,17.214640368403423,736099828859,0.7471743010113028,"17.2146403684034, -96.1083717124447",tp_8,4.184411969380654
LT05,024048,1993-05-15,-96.1083717124447,17.214640368403423,737482231618,0.7000596302921884,"17.2146403684034, -96.1083717124447",tp_8,3.769182389937107
LT05,024048,1993-05-31,-96.1083717124447,17.214640368403423,738864635287,0.8178789561354803,"17.2146403684034, -96.1083717124447",tp_8,6.316091954022989
LT05,024048,1993-07-18,-96.1083717124447,17.214640368403423,743011827108,0.6731651376146789,"17.2146403684034, -96.1083717124447",tp_8,3.433295324971494
LT05,024048,1993-09-04,-96.1083717124447,17.214640368403423,747159024207,0.7901430842607313,"17.2146403684034, -96.1083717124447",tp_8,5.439729990356798
LT05,024048,1993-12-09,-96.1083717124447,17.214640368403423,755453393615,0.6571767497034401,"17.2146403684034, -96.1083717124447",tp_8,3.2185354691075516
LT05,024048,1994-01-10,-96.1083717124447,17.214640368403423,758218170407,0.7047681254082299,"17.2146403684034, -96.1083717124447",tp_8,3.6181353767560664
LT05,024048,1994-01-26,-96.1083717124447,17.214640368403423,759600558010,0.6814545454545454,"17.2146403684034, -96.1083717124447",tp_8,3.6475300400534048
LT05,024048,1994-03-15,-96.1083717124447,17.214640368403423,763747719495,0.781636060100167,"17.2146403684034, -96.1083717124447",tp_8,5.028455284552845
LT05,024048,1994-05-02,-96.1083717124447,17.214640368403423,767894867932,0.796513289511289,"17.2146403684034, -96.1083717124447",tp_8,5.441201716738197
LT05,024048,1994-05-18,-96.1083717124447,17.214640368403423,769277250392,0.7413265306122448,"17.2146403684034, -96.1083717124447",tp_8,3.816868861929521
LT05,024048,1994-06-03,-96.1083717124447,17.214640368403423,770659632986,0.7980952380952381,"17.2146403684034, -96.1083717124447",tp_8,5.851657940663176
LT05,024048,1994-06-19,-96.1083717124447,17.214640368403423,772042012385,0.7992235163616195,"17.2146403684034, -96.1083717124447",tp_8,5.384868421052632
LT05,024048,1994-09-23,-96.1083717124447,17.214640368403423,780336261684,0.8029908972691807,"17.2146403684034, -96.1083717124447",tp_8,5.648571428571429
LT05,024048,1994-10-25,-96.1083717124447,17.214640368403423,783101001703,0.7736035590706871,"17.2146403684034, -96.1083717124447",tp_8,5.407407407407407
LT05,024048,1994-11-26,-96.1083717124447,17.214640368403423,785865735465,0.7445520581113801,"17.2146403684034, -96.1083717124447",tp_8,5.337349397590361
LT05,024048,1994-12-12,-96.1083717124447,17.214640368403423,787248106629,0.7145015105740181,"17.2146403684034, -96.1083717124447",tp_8,3.870279146141215
LT05,024048,1994-12-28,-96.1083717124447,17.214640368403423,788630474967,0.7138707334785767,"17.2146403684034, -96.1083717124447",tp_8,3.022880215343203
LT05,024048,1995-01-13,-96.1083717124447,17.214640368403423,790012840990,0.6257883672039243,"17.2146403684034, -96.1083717124447",tp_8,2.8040770101925254
LT05,024048,1995-02-14,-96.1083717124447,17.214640368403423,792777565003,0.6508972267536705,"17.2146403684034, -96.1083717124447",tp_8,3.6726907630522088
LT05,024048,1995-04-03,-96.1083717124447,17.214640368403423,796924648731,0.6145481814773154,"17.2146403684034, -96.1083717124447",tp_8,3.985273492286115
LT05,024048,1995-04-19,-96.1083717124447,17.214640368403423,798307007978,0.6044508255563532,"17.2146403684034, -96.1083717124447",tp_8,4.147177419354839
LT05,024048,1995-05-05,-96.1083717124447,17.214640368403423,799689365626,0.35995955510616784,"17.2146403684034, -96.1083717124447",tp_8,2.9208675263774913
LT05,024048,1995-06-06,-96.1083717124447,17.214640368403423,802454076830,0.5102333931777379,"17.2146403684034, -96.1083717124447",tp_8,3.7482954545454543
LT05,024048,1995-08-25,-96.1083717124447,17.214640368403423,809365859319,0.7652173913043478,"17.2146403684034, -96.1083717124447",tp_8,5.342934293429343
LT05,024048,1995-10-12,-96.1083717124447,17.214640368403423,813512914197,0.7017667844522968,"17.2146403684034, -96.1083717124447",tp_8,3.972049689440994
LT05,024048,1995-12-15,-96.1083717124447,17.214640368403423,819042547748,0.7016914402870323,"17.2146403684034, -96.1083717124447",tp_8,4.006849315068493
