landsat,row_path,date,longitude,latitude,time,NDVI,tps_coords,tp,CI1
LT05,024048,1993-01-07,-96.0940884994272,17.224342173471914,726422975615,0.7306930693069307,"17.2243421734719, -96.0940884994272",tp_43,4.425837320574162
LT05,024048,1993-02-24,-96.0940884994272,17.224342173471914,730570200287,0.67462482946794,"17.2243421734719, -96.0940884994272",tp_43,3.366883116883117
LT05,024048,1993-03-12,-96.0940884994272,17.224342173471914,731952613144,0.7067271352985639,"17.2243421734719, -96.0940884994272",tp_43,4.223580786026201
LT05,024048,1993-03-28,-96.0940884994272,17.224342173471914,733335014327,0.6846264367816092,"17.2243421734719, -96.0940884994272",tp_43,3.86214953271028
LT05,024048,1993-04-13,-96.0940884994272,17.224342173471914,734717422113,0.6545698924731183,"17.2243421734719, -96.0940884994272",tp_43,3.556446225784903
LT05,024048,1993-04-29,-96.0940884994272,17.224342173471914,736099828859,0.6862469222652128,"17.2243421734719, -96.0940884994272",tp_43,3.654074074074074
LT05,024048,1993-05-15,-96.0940884994272,17.224342173471914,737482231618,0.6871667259153929,"17.2243421734719, -96.0940884994272",tp_43,3.354679802955665
LT05,024048,1993-05-31,-96.0940884994272,17.224342173471914,738864635287,0.714175654853621,"17.2243421734719, -96.0940884994272",tp_43,4.604950495049505
LT05,024048,1993-07-18,-96.0940884994272,17.224342173471914,743011827108,0.66993006993007,"17.2243421734719, -96.0940884994272",tp_43,3.1224354731965587
LT05,024048,1993-09-04,-96.0940884994272,17.224342173471914,747159024207,0.7183191070256073,"17.2243421734719, -96.0940884994272",tp_43,4.407839866555463
LT05,024048,1993-12-09,-96.0940884994272,17.224342173471914,755453393615,0.7143806044503487,"17.2243421734719, -96.0940884994272",tp_43,4.37185534591195
LT05,024048,1994-01-10,-96.0940884994272,17.224342173471914,758218170407,0.7286324786324786,"17.2243421734719, -96.0940884994272",tp_43,4.454918032786885
LT05,024048,1994-01-26,-96.0940884994272,17.224342173471914,759600558010,0.6997063142437592,"17.2243421734719, -96.0940884994272",tp_43,4.453703703703703
LT05,024048,1994-03-15,-96.0940884994272,17.224342173471914,763747719495,0.7268608414239482,"17.2243421734719, -96.0940884994272",tp_43,4.799653078924544
LT05,024048,1994-05-02,-96.0940884994272,17.224342173471914,767894867932,0.7819148936170213,"17.2243421734719, -96.0940884994272",tp_43,4.913351016799293
LT05,024048,1994-05-18,-96.0940884994272,17.224342173471914,769277250392,0.6995804195804196,"17.2243421734719, -96.0940884994272",tp_43,3.0703463203463204
