landsat,row_path,date,longitude,latitude,time,NDVI,tps_coords,tp,CI1
LT05,024048,1993-01-07,-96.10864120702992,17.224342173471914,726422975615,0.5861801242236024,"17.2243421734719, -96.1086412070299",tp_42,3.7627877237851663
LT05,024048,1993-02-24,-96.10864120702992,17.224342173471914,730570200287,0.525100769512642,"17.2243421734719, -96.1086412070299",tp_42,3.280806979280262
LT05,024048,1993-03-12,-96.10864120702992,17.224342173471914,731952613144,0.5543435917413323,"17.2243421734719, -96.1086412070299",tp_42,4.078713210130048
LT05,024048,1993-03-28,-96.10864120702992,17.224342173471914,733335014327,0.521969696969697,"17.2243421734719, -96.1086412070299",tp_42,3.381766381766382
LT05,024048,1993-04-13,-96.10864120702992,17.224342173471914,734717422113,0.5521287294669796,"17.2243421734719, -96.1086412070299",tp_42,3.501983002832861
LT05,024048,1993-04-29,-96.10864120702992,17.224342173471914,736099828859,0.5988799439971999,"17.2243421734719, -96.1086412070299",tp_42,3.516188149053146
LT05,024048,1993-05-15,-96.10864120702992,17.224342173471914,737482231618,0.6075418994413407,"17.2243421734719, -96.1086412070299",tp_42,3.6159509202453983
LT05,024048,1993-05-31,-96.10864120702992,17.224342173471914,738864635287,0.6467551622418879,"17.2243421734719, -96.1086412070299",tp_42,4.503557312252965
LT05,024048,1993-09-04,-96.10864120702992,17.224342173471914,747159024207,0.6937618147448015,"17.2243421734719, -96.1086412070299",tp_42,4.520851063829787
LT05,024048,1993-12-09,-96.10864120702992,17.224342173471914,755453393615,0.62348623853211,"17.2243421734719, -96.1086412070299",tp_42,4.0381211708645335
LT05,024048,1994-01-10,-96.10864120702992,17.224342173471914,758218170407,0.6222138269739328,"17.2243421734719, -96.1086412070299",tp_42,4.238330975954739
LT05,024048,1994-01-26,-96.10864120702992,17.224342173471914,759600558010,0.6075898264029067,"17.2243421734719, -96.1086412070299",tp_42,4.143890093998554
LT05,024048,1994-03-15,-96.10864120702992,17.224342173471914,763747719495,0.5934334614041216,"17.2243421734719, -96.1086412070299",tp_42,3.8878807517822422
LT05,024048,1994-05-02,-96.10864120702992,17.224342173471914,767894867932,0.6843492586490939,"17.2243421734719, -96.1086412070299",tp_42,4.428044280442805
LT05,024048,1994-05-18,-96.10864120702992,17.224342173471914,769277250392,0.643261231281198,"17.2243421734719, -96.1086412070299",tp_42,3.205316742081448
LT05,024048,1994-06-03,-96.10864120702992,17.224342173471914,770659632986,0.656800563777308,"17.2243421734719, -96.1086412070299",tp_42,4.216931216931217
LT05,024048,1994-06-19,-96.10864120702992,17.224342173471914,772042012385,0.732484076433121,"17.2243421734719, -96.1086412070299",tp_42,4.26657060518732
