landsat,row_path,date,longitude,latitude,time,NDVI,tps_coords,tp,CI1
LT05,024048,1993-03-12,-96.0746848892902,17.23296600019946,731952613144,0.7397959183673469,"17.2329660001995, -96.0746848892902",tp_87,3.9689213893967095
LT05,024048,1993-03-28,-96.0746848892902,17.23296600019946,733335014327,0.6653653095370887,"17.2329660001995, -96.0746848892902",tp_87,3.4429611650485437
LT05,024048,1993-04-13,-96.0746848892902,17.23296600019946,734717422113,0.6734143049932524,"17.2329660001995, -96.0746848892902",tp_87,3.7607003891050583
LT05,024048,1993-04-29,-96.0746848892902,17.23296600019946,736099828859,0.7289925208974923,"17.2329660001995, -96.0746848892902",tp_87,4.26063829787234
LT05,024048,1993-05-15,-96.0746848892902,17.23296600019946,737482231618,0.7895139686184462,"17.2329660001995, -96.0746848892902",tp_87,5.427544910179641
LT05,024048,1993-05-31,-96.0746848892902,17.23296600019946,738864635287,0.7847192908400169,"17.2329660001995, -96.0746848892902",tp_87,5.728813559322034
LT05,024048,1994-03-15,-96.0746848892902,17.23296600019946,763747719495,0.7844112769485904,"17.2329660001995, -96.0746848892902",tp_87,5.177615571776156
LT05,024048,1994-05-02,-96.0746848892902,17.23296600019946,767894867932,0.7979466119096509,"17.2329660001995, -96.0746848892902",tp_87,5.383311603650586
LT05,024048,1994-06-03,-96.0746848892902,17.23296600019946,770659632986,0.7822931785195936,"17.2329660001995, -96.0746848892902",tp_87,5.580452920143028
LT05,024048,1994-10-25,-96.0746848892902,17.23296600019946,783101001703,0.7166841552990556,"17.2329660001995, -96.0746848892902",tp_87,4.8743169398907105
LT05,024048,1994-11-26,-96.0746848892902,17.23296600019946,785865735465,0.6827586206896552,"17.2329660001995, -96.0746848892902",tp_87,5.126760563380282
LT05,024048,1994-12-28,-96.0746848892902,17.23296600019946,788630474967,0.7213483146067415,"17.2329660001995, -96.0746848892902",tp_87,3.39647577092511
LT05,024048,1995-04-03,-96.0746848892902,17.23296600019946,796924648731,0.7294398092967819,"17.2329660001995, -96.0746848892902",tp_87,4.262422360248447
LT05,024048,1995-04-19,-96.0746848892902,17.23296600019946,798307007978,0.7775456919060052,"17.2329660001995, -96.0746848892902",tp_87,5.154670750382849
LT05,024048,1995-05-05,-96.0746848892902,17.23296600019946,799689365626,0.7991379310344827,"17.2329660001995, -96.0746848892902",tp_87,5.727802037845706
LT05,024048,1995-06-06,-96.0746848892902,17.23296600019946,802454076830,0.7679207920792079,"17.2329660001995, -96.0746848892902",tp_87,5.138387484957882
LT05,024048,1995-12-15,-96.0746848892902,17.23296600019946,819042547748,0.6723716381418093,"17.2329660001995, -96.0746848892902",tp_87,3.895348837209302
