plot_id,lat,lon,landsat,row_path,date,sat_time,ndvinc,ndvi,ci1,ci2,evi,ndwi,b1,b2,b3,b4,b5,b6,b7
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1993-02-15,729792946878,0.7419354838709677,0.7419354838709677,5.745762711864407,1314.3333333333333,1.7515535518459853,0.2083780880773362,303,554,500,3375,2211,2986,943
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1993-03-03,731175354681,0.6793733681462141,0.6793733681462141,4.4970344009489915,1347.5,1.7342042122100774,0.1913317280977959,420,652,614,3216,2183,2947,1000
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1993-03-19,732557760231,0.6517985611510791,0.6517985611510791,4.243814121907061,1264,1.6564282580078982,0.1593617451019996,411,641,605,2870,2081,2986,976
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1993-04-04,733940164367,0.6909554862489368,0.6909554862489368,4.555,1302.6666666666667,1.926177679418274,0.1614410905550146,412,643,545,2982,2153,2994,1081
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1993-05-22,738087379894,0.6796433878157504,0.6796433878157504,4.485135135135135,1184.1666666666667,1.7889549436795995,0.1944209636517329,382,559,539,2826,1906,2951,893
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1993-07-25,743616973336,0.789179104477612,0.789179104477612,5.738816738816739,1362.8333333333333,2.131519274376417,0.30144189991518233,344,590,452,3836,2059,2938,896
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1993-08-26,746381772096,0.8410625844214318,0.8410625844214318,8.185035389282103,1319.1666666666667,2.035745422842197,0.34241628365068943,216,420,353,4089,2003,2929,834
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1993-10-13,750528962359,0.7560975609756098,0.7560975609756098,5.025110782865584,1793.1666666666667,2.1174447174447177,0.31597633136094677,545,791,695,5004,2601,2933,1123
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1993-10-29,751911356290,0.7948407900040306,0.7948407900040306,5.830798479087452,1578.3333333333333,2.254745026297736,0.3045261461842683,418,651,509,4453,2374,2920,1065
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1993-11-14,753293747189,0.817150338206415,0.817150338206415,7.0728582866293035,1442.1666666666667,2.0683751242681985,0.28142791198645944,287,543,419,4164,2335,2947,905
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1993-11-30,754676143736,0.7737210783273191,0.7737210783273191,6.023513139695712,1495.3333333333333,1.954633204633205,0.29671011793916824,362,551,533,4178,2266,2911,1082
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1993-12-16,756058536975,0.7846676576767891,0.7846676576767891,5.668586052463212,1532,2.3415716096324464,0.28678609707548613,440,616,507,4202,2329,2924,1098
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1994-01-01,757440925963,0.7951242381622129,0.7951242381622129,6.519230769230769,1405.8333333333333,2.1362892051895703,0.24479843953185956,331,532,437,3829,2323,2915,983
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1994-01-17,758823309850,0.6696103896103897,0.6696103896103897,4.503225806451613,1478.5,1.9334033298335085,0.1092320966350302,493,731,636,3214,2581,2933,1216
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1994-02-18,761588089123,0.6563245823389021,0.6563245823389021,4.075764934434192,1538.5,1.9025875190258752,0.17012308211094251,557,782,720,3470,2461,2897,1241
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1994-03-06,762970474452,0.6783754116355654,0.6783754116355654,5.4149933065595715,1384.1666666666667,1.5128518971848226,0.09723717258701112,332,576,586,3058,2516,2964,1237
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1994-03-22,764352860419,0.6455111931687053,0.6455111931687053,4.114895549500454,1636.8333333333333,1.8689028464519577,0.1294154918422303,591,843,768,3565,2748,2951,1306
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1994-04-23,767117624978,0.7015637423800689,0.7015637423800689,5.161538461538462,1393.8333333333333,1.7282580308174458,0.14011720831113478,368,629,563,3210,2421,2933,1172
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1994-05-09,768500006469,0.683991683991684,0.683991683991684,4.610427650849443,1411.1666666666667,1.8968002306140097,0.16651665166516652,456,643,608,3240,2315,2955,1205
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1994-05-25,769882390305,0.74079754601227,0.74079754601227,5.469887955182073,1343.1666666666667,1.816700100300903,0.21433666191155493,328,593,507,3405,2203,2960,1023
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1994-07-12,774029523314,0.7785082174462705,0.7785082174462705,5.620636152055857,1247.5,1.9872208596876209,0.3071919717524624,303,548,438,3517,1864,2902,815
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1994-07-28,775411895962,0.7714025500910747,0.7714025500910747,5.305574210879785,1377.5,2.015227218653343,0.3197625106022053,360,627,502,3890,2005,2933,881
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1994-08-29,778176648124,0.8300513698630136,0.8300513698630136,6.783696529459242,1400.5,2.2144814984010965,0.34858044164037855,304,538,397,4275,2065,2920,824
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1994-09-14,779559023522,0.8196994991652755,0.8196994991652755,7.361936193619362,1083,1.8872517616912232,0.31298935956635215,175,410,324,3270,1711,2915,608
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1994-09-30,780941396878,0.8121570282819756,0.8121570282819756,6.24473493100944,1445.3333333333333,2.146602699988843,0.33198883028234566,331,601,445,4293,2153,2902,849
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1994-10-16,782323767204,0.8222506393861893,0.8222506393861893,6.855877616747182,1432.6666666666667,2.1160596752961824,0.33698201720093823,296,529,417,4275,2120,2947,959
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1994-11-17,785088500266,0.8080495356037152,0.8080495356037152,6.733931240657698,1494.1666666666667,2.035458043048768,0.3084391336818521,315,558,465,4380,2315,2924,932
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1994-12-03,786470870302,0.8032860679720909,0.8032860679720909,6.369162342475908,1442.3333333333333,2.175423625502865,0.2719479282425782,337,575,437,4006,2293,2920,1006
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1994-12-19,787853240208,0.6970760233918128,0.6970760233918128,3.66497461928934,1097.5,2.077740979606066,0.3376353998617193,419,639,518,2902,1437,2888,670
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1995-01-04,789235607526,0.7569662685941756,0.7569662685941756,4.967934782608696,1598.6666666666667,2.28439554881133,0.25783710814459276,496,764,580,4193,2474,2879,1085
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1995-02-05,792000334710,0.7625502008032129,0.7625502008032129,6.38646967340591,1348.3333333333333,1.812649164677804,0.197884680996247,288,525,473,3511,2351,2897,942
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1995-03-25,796147417575,0.6955190648483162,0.6955190648483162,4.404242781378904,1341.1666666666667,2.408442559753277,0.15817490494296577,498,652,547,3046,2214,2977,1090
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1995-05-28,801676849915,0.7189708792762228,0.7189708792762228,5.507290867229471,1228.5,1.6917243214475786,0.19028974158183243,302,504,497,3040,2068,2933,960
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1995-07-15,805823918430,0.8088803088803089,0.8088803088803089,6.826282628262827,1265.1666666666667,2,0.322979174020473,258,457,396,3748,1918,2906,814
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1995-07-31,807206275355,0.7914793406122886,0.7914793406122886,5.573705179282869,1468.1666666666667,2.111606122915239,0.33057719828271587,364,655,487,4184,2105,2869,1014
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1995-10-19,814118038048,0.7960327727468737,0.7960327727468737,6.060275962236746,1422.3333333333333,2.0549927641099854,0.3317346123101519,335,569,473,4165,2090,2888,902
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1995-12-06,818265254453,0.7739396589418452,0.7739396589418452,6.403061224489796,1479.5,1.8563188253801783,0.2636660956237346,319,536,517,4057,2364,2924,1084
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1995-12-22,819647725801,0.7435114503816794,0.7435114503816794,4.7153284671532845,1724.1666666666667,2.1651661664999446,0.2815261607518586,547,836,672,4568,2561,2911,1161
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1996-01-23,822412662333,0.7501178689297501,0.7501178689297501,6.280945757997219,1511.1666666666667,1.7272825968950167,0.16509730069052103,305,603,530,3712,2660,2947,1257
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1996-02-08,823795128990,0.7184489997530255,0.7184489997530255,5.37285986049461,1452.8333333333333,1.7223208999407933,0.1643239625167336,357,650,570,3479,2497,2902,1164
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1996-02-24,825177594220,0.731135719804275,0.731135719804275,5.493818681318682,1371.3333333333333,1.8203385483457295,0.18345070422535212,346,588,522,3361,2319,2942,1092
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1996-03-11,826560057593,0.7009731642583309,0.7009731642583309,4.580555555555556,1138.3333333333333,1.8719483383209952,0.2168776371308017,367,566,507,2884,1856,2869,650
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1996-04-12,829324978937,0.6790595954073264,0.6790595954073264,4.218874360432063,1329.3333333333333,2.0234604105571847,0.17079679756004576,470,702,587,3071,2175,2977,971
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1996-04-28,830707436697,0.6452665941240479,0.6452665941240479,3.4921259842519685,1341,2.4184339314845023,0.19525691699604744,598,782,652,3024,2036,2938,954
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1996-05-30,833472347116,0.6944262295081968,0.6944262295081968,4.055555555555555,1561.8333333333333,2.337060467853465,0.24131305044035228,623,802,699,3876,2369,2960,1002
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1996-08-18,840384601798,0.7891690781314593,0.7891690781314593,5.123652504755865,1429.1666666666667,2.27587029089175,0.3952288845905867,426,641,510,4328,1876,2888,794
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1996-09-03,841767054860,0.6635843240863056,0.6635843240863056,3.2892778993435448,1474.1666666666667,2.1980746791131853,0.33805560474588275,658,863,764,3778,1869,2792,913
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1996-09-19,843149507584,0.8571731299004026,0.8571731299004026,8.082474226804123,1411.5,2.2509738452977186,0.34768568353067814,255,475,337,4382,2121,2947,899
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1996-10-21,845914407496,0.8254945054945055,0.8254945054945055,7.008986928104576,1405.8333333333333,2.2621055167429533,0.3047439522463085,318,509,397,4153,2213,2955,845
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1996-11-22,848679298068,0.7983377077865267,0.7983377077865267,6.81031746031746,1421.6666666666667,1.9910538948287149,0.2956192877403089,306,493,461,4111,2235,2933,924
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1996-12-24,851444189726,0.7805325987144169,0.7805325987144169,6.445966514459665,1410.1666666666667,1.9092542677448336,0.2562358276643991,306,530,478,3878,2296,2906,973
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1997-01-25,854209079472,0.7379072063178678,0.7379072063178678,5.553061224489796,1403.3333333333333,1.8108042635658912,0.20540910647038685,344,595,531,3521,2321,2929,1108
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1997-02-10,855591521551,0.7420522098733523,0.7420522098733523,5.582918149466193,1324.6666666666667,1.970487302676733,0.20206884251828072,363,543,499,3370,2237,2902,936
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1997-02-26,856973961550,0.7183316168898043,0.7183316168898043,5.244487678339818,1399.8333333333333,1.9070403280929595,0.16841736694677872,395,600,547,3337,2375,2973,1145
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1997-03-30,859738835442,0.7891847378534175,0.7891847378534175,6.588491717523976,1260.8333333333333,2.0395856980703746,0.20525147928994084,272,491,384,3259,2149,2968,1010
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1997-04-15,861121269372,0.718859649122807,0.718859649122807,4.3655,1574,2.458377081145943,0.2392094861660079,591,768,641,3919,2406,2902,1119
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1997-05-01,862503703415,0.6696024756010474,0.6696024756010474,3.6536494653649463,1475.8333333333333,2.3563410956609148,0.23420728488474396,625,832,694,3507,2176,2947,1021
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1997-06-02,865268570671,0.7732350843831709,0.7732350843831709,5.345895020188426,1375.5,2.475270126312586,0.27805379475758096,441,568,477,3730,2107,2920,930
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1997-07-04,868033436415,0.8280542986425339,0.8280542986425339,7.239515377446412,1282.3333333333333,2.0168213457076565,0.3227640875409271,226,486,361,3838,1965,2924,818
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1997-07-20,869415869372,0.8441443435908789,0.8441443435908789,7.657749077490775,1358,2.289815037232765,0.3364351034814696,282,450,352,4165,2068,2924,831
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1997-10-24,877710440444,0.803733843944471,0.803733843944471,6.680377035132819,1305.3333333333333,2.063160481690833,0.30335524040124523,288,469,410,3768,2014,2968,883
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1998-01-12,884622555524,0.7786277791059049,0.7786277791059049,6.027636363636364,1397,2.1182362122788763,0.23917388407728185,354,558,463,3720,2284,2947,1003
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1998-01-28,886004976374,0.7336929867582148,0.7336929867582148,5.270627062706271,1372.8333333333333,2.0112933584296853,0.22743055555555555,410,562,543,3535,2225,2893,962
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1998-03-17,890152228072,0.6918165989553106,0.6918165989553106,5.289057123193393,1341.8333333333333,1.6534886946871965,0.1,333,589,531,2915,2385,3002,1298
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1998-04-02,891534639350,0.667574931880109,0.667574931880109,4.407192575406032,1372,1.903060431878204,0.1484331018952899,467,647,610,3060,2269,3023,1179
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1998-05-04,894299465800,0.5792622133599202,0.5792622133599202,2.8705706825811266,1546.5,3.1783369803063453,0.16642120765832105,854,983,844,3168,2264,3048,1166
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1998-05-20,895681880116,0.6824452258588044,0.6824452258588044,4.877435575109994,1365.6666666666667,1.6773035500598323,0.14443422263109476,383,621,587,3110,2325,3044,1168
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1998-06-05,897064296366,0.6722878021360315,0.6722878021360315,4.713125,1331.1666666666667,1.740142586934381,0.13160897679726133,405,612,583,2975,2283,3036,1129
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1998-07-07,899829120169,0.7680193821926106,0.7680193821926106,5.054592720970537,1022,2.2558263654154063,0.33409506398537475,321,450,383,2919,1457,2929,602
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1998-08-08,902593933992,0.7422334172963896,0.7422334172963896,3.751269035532995,705.6666666666666,2.5690206335367627,0.43847487001733104,293,385,307,2075,810,2902,364
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1998-08-24,903976344768,0.8524900189115361,0.8524900189115361,7.550802139037433,1389,2.2364939360529217,0.368944099378882,264,507,351,4408,2032,2942,772
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1998-09-09,905358751805,0.669580046898316,0.669580046898316,3.117719950433705,1511.1666666666667,2.4504602902168826,0.366364270760642,715,931,775,3916,1816,2807,914
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1998-12-30,915035575676,0.7534163376860006,0.7534163376860006,4.874706342991386,1080.1666666666667,2.2061177307487108,0.26733977172958734,335,536,406,2887,1669,2869,648
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1999-02-16,919182785088,0.7552486187845304,0.7552486187845304,6.137064071370641,1285.6666666666667,2.024585308056872,0.1827997021593447,328,462,443,3177,2195,2977,1109
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1999-04-05,923329951486,0.7005122024706237,0.7005122024706237,5.423529411764706,1260.1666666666667,1.7857142857142858,0.10688370268680134,340,523,497,2822,2277,3056,1102
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1999-05-07,926094747547,0.6556466543242528,0.6556466543242528,3.9615384615384617,1375.8333333333333,2.033967837216935,0.18717997344964915,532,689,651,3130,2143,2990,1110
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1999-06-08,928859508127,0.7690855138926356,0.7690855138926356,6.0088924818108325,1257.5,1.9054939179254111,0.22442120985810307,281,528,428,3279,2077,2955,952
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1999-07-26,933006692967,0.7153605015673982,0.7153605015673982,4.130605822187254,973.1666666666666,1.8822170900692845,0.37039819684447783,324,493,454,2736,1257,2860,575
64443_2,18.707914356771713,-97.0655311392504,LE07,025047,1999-09-20,937846003933,0.8433566433566434,0.8433566433566434,7.11978221415608,1290.8333333333333,2.445586048397999,0.3403389830508475,303,463,336,3954,1946,2924,743
64443_2,18.707914356771713,-97.0655311392504,LE07,025047,1999-10-22,940610800221,0.8347987043035632,0.8347987043035632,7.491195551436515,1336.3333333333333,2.146086128955508,0.31640106241699867,254,468,357,3965,2059,2897,915
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1999-10-30,941301006265,0.826187183033656,0.826187183033656,7.219360568383659,1341.6666666666667,2.130036847735647,0.31050454921422665,269,480,377,3961,2084,2938,879
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1999-11-15,942683369575,0.8008401284902397,0.8008401284902397,6.404380791912384,1272.1666666666667,2.146073367765859,0.29610528187800106,305,479,403,3644,1979,2897,823
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,1999-12-01,944065738124,0.7482151356496907,0.7482151356496907,5.003858520900321,1358,1.9921429476618933,0.28269600139689194,387,639,529,3673,2054,2846,866
64443_2,18.707914356771713,-97.0655311392504,LE07,025047,1999-12-09,944758005209,0.806386213887481,0.806386213887481,7.104089219330855,1263.5,1.9865151704332624,0.27194860813704497,247,447,382,3564,2040,2934,901
64443_2,18.707914356771713,-97.0655311392504,LT05,025047,2000-01-02,946830534982,0.7840880020465593,0.7840880020465593,7.195352839931153,1348,1.8157582938388623,0.1772451046590142,240,500,422,3487,2437,2947,1002
64443_2,18.707914356771713,-97.0655311392504,LE07,025047,2000-01-10,947522800163,0.7558048525958779,0.7558048525958779,5.683333333333334,1345.1666666666667,2.149747699614129,0.20092790863668808,374,538,468,3365,2239,2929,1087
