plot_id,lat,lon,landsat,row_path,date,sat_time,ndvinc,ndvi,ci1,ci2,evi,ndwi,b1,b2,b3,b4,b5,b6,b7
69381_3,17.880583946403316,-96.71685904487228,LT05,024048,1993-01-07,726422975615,0.5893501805054152,0.5893501805054152,3.034567901234568,725.3333333333334,1.5119240564945589,0.29295154185022027,311,449,455,1761,963,2883,413
69381_3,17.880583946403316,-96.71685904487228,LT05,024048,1993-03-12,731952613144,0.6550825369244135,0.6550825369244135,4.0435588507877664,801.8333333333334,1.5971192543952553,0.21569878749202295,257,425,397,1905,1229,2929,598
69381_3,17.880583946403316,-96.71685904487228,LT05,024048,1993-03-28,733335014327,0.6131274131274131,0.6131274131274131,3.3743977976600137,944.5,1.8940839694656488,0.1950800915331808,400,552,501,2089,1407,2942,718
69381_3,17.880583946403316,-96.71685904487228,LT05,024048,1993-04-13,734717422113,0.5792592592592593,0.5792592592592593,3.457286432160804,1037.1666666666667,1.6937405241498809,0.11681508643268727,431,593,568,2132,1686,2968,813
69381_3,17.880583946403316,-96.71685904487228,LT05,024048,1993-04-29,736099828859,0.4673992673992674,0.4673992673992674,3.171891327063741,1205.6666666666667,1.2935928629359286,-0.00767896953183056,520,667,727,2003,2034,2964,1283
69381_3,17.880583946403316,-96.71685904487228,LT05,024048,1993-05-15,737482231618,0.4672161858373923,0.4672161858373923,3.415335463258786,1223.5,1.3154008438818563,-0.06450071667462971,514,653,711,1958,2228,2964,1277
69381_3,17.880583946403316,-96.71685904487228,LT05,024048,1993-05-31,738864635287,0.5011210762331838,0.5011210762331838,3.820083682008368,916,1.303206997084548,-0.09281842818428183,306,444,445,1339,1613,3040,1349
69381_3,17.880583946403316,-96.71685904487228,LT05,024048,1993-07-18,743011827108,0.5156695156695157,0.5156695156695157,2.8827964359150102,846.8333333333334,1.876295784381479,0.10031023784901758,428,521,510,1596,1305,2888,721
69381_3,17.880583946403316,-96.71685904487228,LT05,024048,1993-09-04,747159024207,0.6732637639438647,0.6732637639438647,3.5936395759717317,973.1666666666666,1.9170081967213115,0.2550607287449393,348,613,454,2325,1380,2879,719
69381_3,17.880583946403316,-96.71685904487228,LT05,024048,1993-12-09,755453393615,0.7975484381178332,0.7975484381178332,4.574178935447339,738.6666666666666,2.384160756501182,0.4404309252217998,226,401,256,2273,883,2874,393
69381_3,17.880583946403316,-96.71685904487228,LT05,024048,1994-01-10,758218170407,0.7334575955265611,0.7334575955265611,3.484942886812046,639.5,2.677781558353181,0.4263803680981595,281,396,286,1860,748,2846,266
69381_3,17.880583946403316,-96.71685904487228,LT05,024048,1994-01-26,759600558010,0.7787828947368421,0.7787828947368421,4.548054919908467,708.3333333333334,2.3148374480567098,0.4095796676441838,231,374,269,2163,906,2879,307
69381_3,17.880583946403316,-96.71685904487228,LT05,024048,1994-03-15,763747719495,0.7430210325047801,0.7430210325047801,4.45005149330587,773.8333333333334,1.981844145246838,0.3812121212121212,246,389,336,2279,1021,2906,372
69381_3,17.880583946403316,-96.71685904487228,LT05,024048,1994-05-02,767894867932,0.741126070991432,0.741126070991432,4.676494023904382,1045.1666666666667,2.136556104446013,0.3059444571953179,340,492,423,2845,1512,2955,659
69381_3,17.880583946403316,-96.71685904487228,LT05,024048,1994-06-03,770659632986,0.7288135593220338,0.7288135593220338,4.377679231337768,1064.1666666666667,2.159028665327734,0.2855178735105408,361,552,440,2805,1559,2920,668
69381_3,17.880583946403316,-96.71685904487228,LT05,024048,1994-06-19,772042012385,0.7564661435629177,0.7564661435629177,4.212121212121212,1077,2.5499608150470223,0.364334085778781,398,569,419,3022,1408,2902,646
69381_3,17.880583946403316,-96.71685904487228,LT05,024048,1994-10-25,783101001703,0.8405481158517596,0.8405481158517596,5.69968387776607,925.6666666666666,2.7268134976762983,0.4131994261119082,269,424,256,2955,1227,2911,423
69381_3,17.880583946403316,-96.71685904487228,LT05,024048,1994-11-26,785865735465,0.8413736713000818,0.8413736713000818,4.962288686605982,684,2.7594529364440867,0.48450889914304546,207,368,194,2252,782,2888,301
69381_3,17.880583946403316,-96.71685904487228,LT05,024048,1994-12-12,787248106629,0.8131820165866434,0.8131820165866434,4.722368421052631,651.6666666666666,2.432750065291198,0.46629015178256267,193,353,214,2077,756,2869,317
69381_3,17.880583946403316,-96.71685904487228,LT05,024048,1994-12-28,788630474967,0.7679856115107914,0.7679856115107914,4.185765983112184,637.8333333333334,2.689763779527559,0.44665194996320823,257,314,258,1966,752,2879,280
69381_3,17.880583946403316,-96.71685904487228,LT05,024048,1995-01-13,790012840990,0.7801458216489063,0.7801458216489063,4.432791728212703,532.6666666666666,3.8151398793198026,0.3836094158674804,247,234,196,1587,707,2888,225
69381_3,17.880583946403316,-96.71685904487228,LT05,024048,1995-02-14,792777565003,0.7163531114327062,0.7163531114327062,3.450310559006211,636.6666666666666,2.4932840832773673,0.392018779342723,274,398,294,1779,777,2893,298
69381_3,17.880583946403316,-96.71685904487228,LT05,024048,1995-04-03,796924648731,0.7076435364564988,0.7076435364564988,3.856474258970359,901.3333333333334,2.1036649214659686,0.31596091205211724,337,530,415,2424,1260,2888,442
69381_3,17.880583946403316,-96.71685904487228,LT05,024048,1995-04-19,798307007978,0.7379718726868986,0.7379718726868986,4.481860465116279,866,2.048910809699959,0.3106335473067262,272,449,354,2348,1235,2938,538
69381_3,17.880583946403316,-96.71685904487228,LT05,024048,1995-06-06,802454076830,0.6558105107327905,0.6558105107327905,3.9544776119402982,972.5,1.735213474343909,0.1873673036093418,330,545,465,2237,1531,2938,727
69381_3,17.880583946403316,-96.71685904487228,LT05,024048,1995-08-25,809365859319,0.7709700948212983,0.7709700948212983,4.811284046692607,881.5,2.2948328267477205,0.3170599403308923,268,446,314,2428,1259,2893,574
69381_3,17.880583946403316,-96.71685904487228,LT05,024048,1995-10-12,813512914197,0.7077997671711292,0.7077997671711292,3.678100263852243,1055.3333333333333,1.889959589679826,0.3790834312573443,364,650,502,2934,1321,2841,561
69381_3,17.880583946403316,-96.71685904487228,LT05,024048,1995-12-15,819042547748,0.8605817452357071,0.8605817452357071,5.014851485148514,548.1666666666666,3.391304347826087,0.5161422149570903,190,277,139,1855,592,2879,236
