plot_id,lat,lon,landsat,row_path,date,sat_time,ndvinc,ndvi,ci1,ci2,evi,ndwi,b1,b2,b3,b4,b5,b6,b7
70302_2,17.69713898223327,-96.63002788950926,LT05,024048,1993-01-07,726422975615,0.7222449815649324,0.7222449815649324,3.871841155234657,785.8333333333334,2.3357180710121885,0.31539424280350437,300,469,339,2102,1094,2883,411
70302_2,17.69713898223327,-96.63002788950926,LT05,024048,1993-01-23,727805386371,NA,0.2425318571130144,1.4936275442267453,2152.1666666666665,1.4069316529326223,0.09883613523000184,1572,1872,1813,2974,2439,2807,2243
70302_2,17.69713898223327,-96.63002788950926,LT05,024048,1993-02-08,729187797122,NA,0.17271801832371902,1.4019636153624024,2744.3333333333335,1.3135483870967744,0.04997721403615373,2153,2335,2438,3456,3127,2802,2957
70302_2,17.69713898223327,-96.63002788950926,LT05,024048,1993-02-24,730570200287,0.6280674846625767,0.6280674846625767,2.9829508196721313,897.3333333333334,2.5609756097560976,0.27278177458033576,458,582,485,2123,1213,2915,523
70302_2,17.69713898223327,-96.63002788950926,LT05,024048,1993-03-12,731952613144,0.7267582861762328,0.7267582861762328,4.303554274735831,805,2.0714285714285716,0.2914147521160822,266,437,338,2136,1172,2929,481
70302_2,17.69713898223327,-96.63002788950926,LT05,024048,1993-03-28,733335014327,0.7277445109780439,0.7277445109780439,4.457899716177862,831.8333333333334,2.1436970837253058,0.2588714368819081,278,438,341,2164,1274,2942,496
70302_2,17.69713898223327,-96.63002788950926,LT05,024048,1993-04-13,734717422113,0.7040325564187939,0.7040325564187939,3.984677419354839,896.8333333333334,2.1561296170405617,0.27167310877967976,333,507,400,2303,1319,2938,519
70302_2,17.69713898223327,-96.63002788950926,LT05,024048,1993-04-29,736099828859,0.698295033358043,0.698295033358043,3.9608333333333334,878.6666666666666,1.9798234552332912,0.30096536059057355,314,479,407,2291,1231,2938,550
70302_2,17.69713898223327,-96.63002788950926,LT05,024048,1993-05-15,737482231618,0.6944444444444444,0.6944444444444444,3.895652173913043,912.3333333333334,1.95111932635038,0.27960253933204526,319,528,418,2318,1305,2933,586
70302_2,17.69713898223327,-96.63002788950926,LT05,024048,1993-05-31,738864635287,0.7228549734244495,0.7228549734244495,4.74853228962818,848.8333333333334,1.7597042513863217,0.2743611345127773,234,423,365,2269,1292,2964,510
70302_2,17.69713898223327,-96.63002788950926,LT05,024048,1993-07-18,743011827108,0.613108495068406,0.613108495068406,3.0716743119266057,1056,1.9030219237606163,0.2848454130765332,487,649,608,2535,1411,2831,646
70302_2,17.69713898223327,-96.63002788950926,LT05,024048,1993-08-03,744394226377,NA,0.03361232894911651,0.5935390409966681,8970.166666666666,-0.01283286837433426,0.10096936248496428,20000,7241,7274,7780,6353,2729,5173
70302_2,17.69713898223327,-96.63002788950926,LT05,024048,1993-08-19,745776626133,NA,0.0639902180558386,0.4008005747716309,6649.5,-0.01339361883637604,0.23311289560699103,20000,4636,4593,5221,3247,2591,2200
70302_2,17.69713898223327,-96.63002788950926,LT05,024048,1993-09-04,747159024207,0.7614058803649881,0.7614058803649881,4.730483271375465,909.1666666666666,1.90126582278481,0.35446985446985446,235,488,353,2606,1242,2902,531
70302_2,17.69713898223327,-96.63002788950926,LT05,024048,1993-09-20,748541421336,NA,0.06529090436139773,0.3506624236913885,6857.166666666667,-0.01688098568815237,0.4503600519419194,20000,5406,5390,6143,2328,2286,1876
70302_2,17.69713898223327,-96.63002788950926,LT05,024048,1993-10-06,749923817515,NA,0.22240896358543416,1.325,2349,8.605491329479769,0.12920476108331896,2056,2142,2082,3273,2524,2836,2017
70302_2,17.69713898223327,-96.63002788950926,LT05,024048,1993-11-07,752688604733,NA,0.02518729932215483,0.4962361272278259,8088.166666666667,-0.00866648989973386,0.20425781577403404,20000,6778,6831,7184,4747,2745,2989
