plot_id,lat,lon,landsat,row_path,date,sat_time,ndvinc,ndvi,ci1,ci2,evi,ndwi,b1,b2,b3,b4,b5,b6,b7
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1993-01-16,727200210971,NA,-0.00876304023845007,0.5471698113207547,9329.833333333334,0.0040420594155237,0.1645888779941168,20000,8533,8461,8314,5964,2821,4707
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1993-02-01,728582621713,NA,0.0120336032695073,0.4806543127904871,7937,-0.00381657401273151,0.1827348310631523,20000,6607,6527,6686,4620,2816,3182
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1993-02-17,729965029336,NA,0.02819888461236352,0.5546008098167095,8222.833333333334,-0.00844006846094528,0.06909506697157791,20000,6167,6186,6545,5699,2836,4740
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1993-03-05,731347438586,0.7161682716675114,0.7161682716675114,4.245762711864407,634.1666666666666,2.1519951264087727,0.30230769230769233,231,315,280,1693,907,2906,379
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1993-03-21,732729841861,0.01552462526766595,0.01552462526766595,1.0547916225936111,6214.666666666667,0.02810417928528165,0.10242626761586518,4145,7407,7356,7588,6178,2811,4614
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1993-04-06,734112246876,NA,0.13095492416150395,1.1048139862457536,4103.166666666667,4.195756331279945,0.13678333691217523,3863,4138,4068,5294,4020,2697,3236
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1993-05-08,736877059578,NA,0.09013577621462456,0.8568129330254042,2571.8333333333335,-0.7441923284710967,0.23958333333333337,2916,2963,2781,3332,2044,2792,1395
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1993-05-24,738259462791,0.7773820124666073,0.7773820124666073,4.332522303325223,975,2.4990458015267176,0.43666026871401153,350,508,375,2994,1174,2947,449
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1993-06-09,739641864251,NA,0.4134651958919741,1.504927079227434,1015.3333333333334,-20.903846153846153,0.3093727977448908,882,884,771,1858,980,2879,717
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1993-07-27,743789055098,NA,0.04880961860020702,0.5307040845026407,7954.666666666667,-0.0142458749709505,0.1177868295994569,20000,6026,5973,6586,5198,2781,3945
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1993-08-12,745171455701,NA,0,0.5540666666666667,15144.5,0,0.5025167154984599,20000,20000,20000,20000,6622,2816,4245
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1993-10-15,750701043501,0.8022165387894288,0.8022165387894288,5.512195121951219,731.1666666666666,2.4072652852391916,0.3196004993757803,207,340,232,2114,1090,2929,404
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1993-11-16,753465827688,NA,0.0092147109190247,0.4755730636806352,7688.333333333333,-0.00263130932088933,0.15018587360594796,20000,6164,6075,6188,4572,2841,3131
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1993-12-02,754848225301,NA,0.03183146240196832,0.5265289839506552,8091,-0.00980921782150066,0.12451818334171276,20000,6291,6296,6710,5224,2811,4025
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1993-12-18,756230617957,NA,0.03256728524026053,0.8586218320357794,3608.1666666666665,-0.25833495808149737,0.15348709500274574,4051,4087,3936,4201,3083,2850,2291
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1994-01-19,758995389554,NA,0.00927566440854611,0.6381494588911114,10300.666666666666,-0.0053434839515364,0.1205739412173108,20000,9488,9506,9684,7600,2802,5526
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1994-02-04,760377782225,NA,0.02125759199714183,0.4535651836020983,7226.5,-0.00534072957058739,0.15939971608193065,20000,5403,5479,5717,4145,2831,2615
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1994-02-20,761760169251,0.8035408338092519,0.8035408338092519,5.501748251748252,535,2.5873482898124314,0.3364367329665679,167,233,172,1579,784,2929,275
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1994-03-08,763142554712,0.7247333671914677,0.7247333671914677,4.325123152709359,625.8333333333334,2.2942122186495175,0.3036468330134357,236,305,271,1698,907,2929,338
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1994-03-24,764524940691,0.7428825622775801,0.7428825622775801,4.261111111111111,692.5,2.2488553730137357,0.3524335519502934,245,366,289,1959,938,2942,358
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1994-04-09,765907322255,0.7296482412060301,0.7296482412060301,3.2296786389413987,674,6.470588235294118,0.3398209420007785,370,419,269,1721,848,2920,417
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1994-04-25,767289704963,0.741725768321513,0.741725768321513,3.588620013080445,1045.6666666666667,2.7461706783369806,0.3976760730377045,438,654,437,2947,1270,2911,528
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1994-05-11,768672086021,NA,0.1079357581483231,1.06206836261911,3771.8333333333335,-2.826221397649969,0.11425178147268408,3755,3907,3777,4691,3729,2893,2772
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1994-05-27,770054470200,0.5655264326965793,0.5655264326965793,2.3153094462540715,786.5,2.823868677905945,0.3258088788562829,476,570,489,1762,896,2920,526
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1994-06-12,771436851139,NA,0.41083602439899536,1.871704380319701,2164.8333333333335,2.0247568523430592,0.21470497374111833,1461,1714,1642,3932,2542,2846,1698
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1994-06-28,772819228485,NA,0.09725055863208006,0.5138074457929905,7235.833333333333,-0.02148511281294,0.09025967757505551,20000,4686,4646,5647,4712,2826,3724
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1994-07-14,774201602163,NA,0.19754977029096477,1.0950339780449556,3233.1666666666665,-168.26086956521738,0.2375049452723197,3144,3277,3144,4692,2891,2457,2251
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1994-07-30,775583974515,NA,0.02870748299319727,0.5479208555526416,8603.333333333334,-0.01059194409863057,0.1471703838567744,20000,7178,7139,7561,5621,2807,4121
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1994-09-16,779731102362,NA,0.32421429734570917,1.56426735218509,2530.5,3.0267558528428093,0.1783799449355166,1983,2166,2075,4066,2835,2708,2058
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1994-10-02,781113475448,NA,0.3939929328621909,1.691722169362512,1777.8333333333333,4.172123479887746,0.22945072068562525,1376,1456,1372,3156,1978,2821,1329
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1994-10-18,782495845303,NA,0.03259374439327791,0.6017814168349424,9323,-0.01467610245804519,0.13636961958667895,20000,8063,8088,8633,6561,2792,4593
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1994-11-03,783878210752,NA,0.3908754623921085,1.9661921708185053,1056,3.9362582781456954,0.10732984293193716,738,769,741,1692,1364,2883,1032
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1994-11-19,785260577923,NA,0,0.5844666666666667,15353.666666666666,0,0.45274932810343577,20000,20000,20000,20000,7534,2802,4588
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1994-12-05,786642948771,NA,-0.303143834500733,0.5107367751931825,12269.166666666666,1.2050611272275176,0.17508103059935176,20000,10341,20000,10695,7508,2811,5071
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1994-12-21,788025318290,NA,0.04509853461344113,0.6740042826552463,9640.333333333334,-0.01852197733781596,0.03801756587202008,20000,7466,7559,8273,7667,2869,6877
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1995-01-06,789407685319,0.7881899871630296,0.7881899871630296,6.1118721461187215,449.8333333333333,2.314361100640784,0.36904176904176905,141,132,165,1393,642,2915,226
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1995-01-22,790790050037,NA,0.16782407407407407,1.399134060295061,2472.8333333333335,1.7647058823529411,0.0302927161334241,1965,2114,2157,3027,2849,2860,2725
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1995-02-07,792172411790,0.8052738336713996,0.8052738336713996,6.023255813953488,485.5,2.3171206225680936,0.2762906309751434,122,207,144,1335,757,2897,348
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1995-02-23,793554773547,0.8007566204287516,0.8007566204287516,4.394074074074074,539.6666666666666,6.231599607458293,0.29995448338643604,249,268,158,1428,769,2879,366
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1995-03-11,794937134926,NA,-0.3725422914593556,1.0105282638646131,13824,1.3014240506329111,-0.3725422914593556,20000,8631,20000,9143,20000,2811,5170
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1995-03-27,796319494970,0.731764705882353,0.731764705882353,4.385342789598108,671.1666666666666,2.229710352738744,0.3261261261261261,241,320,285,1840,935,2951,406
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1995-04-12,797701855365,NA,0.287229862475442,1.127075567604202,1005.6666666666666,-1.754680748919827,0.31990330378726833,1083,961,907,1638,844,2865,601
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1995-04-28,799084213686,NA,0.01159907207423406,0.5222959419842617,8042.5,-0.00340030766921807,0.08792154163799036,20000,6227,6178,6323,5301,2756,4226
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1995-05-14,800466570433,NA,0.6709746903607969,2.476170030055818,1205,9.92828685258964,0.39932356257046225,819,899,611,3103,1332,2929,466
73983_3,16.878773758400385,-95.3948623401506,LT05,023048,1995-05-30,801848926371,NA,0.00229265003371544,0.44416041808679846,8214.166666666666,-8.6576559141975e-4,0.28859991330732554,20000,7810,7398,7432,4103,2841,2542
