plot_id,lat,lon,landsat,row_path,date,sat_time,ndvinc,ndvi,ci1,ci2,evi,ndwi,b1,b2,b3,b4,b5,b6,b7
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1993-01-07,726422975615,0.7351181999430362,0.7351181999430362,4.285106382978723,1085.1666666666667,2.1228820529692385,0.34066901408450706,373,572,465,3046,1498,2888,557
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1993-02-24,730570200287,0.7104397247980856,0.7104397247980856,3.665406427221172,1088.8333333333333,2.7155270981019894,0.318118948824343,477,626,484,2859,1479,2920,608
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1993-03-12,731952613144,0.7602584814216479,0.7602584814216479,4.904593639575972,971.5,2.0797242354604912,0.3165780570323828,283,478,371,2724,1414,2933,559
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1993-03-28,733335014327,0.7477477477477478,0.7477477477477478,4.657635467980295,1005.1666666666666,1.9810699588477363,0.32594862125854346,295,517,406,2813,1430,2942,570
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1993-04-13,734717422113,0.7627958172812328,0.7627958172812328,4.73950233281493,1081.6666666666667,2.1843971631205674,0.3779307377930738,349,506,431,3203,1446,2942,555
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1993-04-29,736099828859,0.7760044028618602,0.7760044028618602,4.923263327948304,1068.8333333333333,2.1218961625282167,0.3846813988414503,313,518,407,3227,1434,2938,514
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1993-05-15,737482231618,0.77623188405797106,0.77623188405797106,4.298798798798799,1040.1666666666667,2.6218915214411593,0.3943117178612059,377,569,386,3064,1331,2929,514
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1993-05-31,738864635287,0.8133171176649437,0.8133171176649437,5.673802242609582,966.6666666666666,2.2727272727272725,0.3954141319606926,251,423,307,2982,1292,2964,545
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1993-07-18,743011827108,0.6591928251121076,0.6591928251121076,3.2357182473655017,1141,2.08955223880597,0.34637252672276553,506,689,608,2960,1437,2831,646
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1993-09-04,747159024207,0.8134742404227213,0.8134742404227213,5.499565595134666,1087.8333333333333,2.1877220406423192,0.40626920712968656,271,527,353,3432,1449,2902,495
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1993-12-09,755453393615,0.8122340425531915,0.8122340425531915,5.677846425419241,1096.6666666666667,2.117304492512479,0.3849593495934959,256,524,353,3407,1513,2883,527
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1994-01-10,758218170407,0.7701028209860269,0.7701028209860269,5.670984455958549,1111.1666666666667,1.749520843315764,0.35308343409915355,240,482,436,3357,1605,2865,547
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1994-01-26,759600558010,0.7671116160181767,0.7671116160181767,5.105433901054339,1079.6666666666667,2.1388976876781753,0.32298532851371464,322,501,410,3111,1592,2883,542
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1994-03-15,763747719495,0.792,0.792,5.371589840075258,970.3333333333334,2.0835356969402623,0.35096265367664115,247,478,338,2912,1399,2906,448
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1994-05-02,767894867932,0.7997691863819966,0.7997691863819966,5.529467680608365,1005.5,2.1659634317862166,0.39615040286481645,267,438,347,3119,1349,2938,513
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1994-05-18,769277250392,0.7062306174231745,0.7062306174231745,3.265214963707426,1131.3333333333333,3.218966846569005,0.36398467432950193,561,709,521,3026,1411,2920,560
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1994-06-03,770659632986,0.7649639611407082,0.7649639611407082,4.927835051546392,931.6666666666666,2.132250174703005,0.39509536784741145,294,398,375,2816,1221,2915,486
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1994-10-25,783101001703,0.8176563321071991,0.8176563321071991,6.096596136154554,1112,2.09167898911144,0.37180249851279,243,497,347,3459,1584,2915,542
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1994-11-26,785865735465,0.8183241973375098,0.8183241973375098,5.920930232558139,1094.8333333333333,2.1728583310230105,0.4147034930950447,262,465,348,3483,1441,2897,570
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1994-12-12,787248106629,0.8182798598004853,0.8182798598004853,5.895145631067961,1035.1666666666667,2.0887818306951136,0.4282083862770013,235,458,337,3372,1350,2879,459
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1994-12-28,788630474967,0.8143123171056132,0.8143123171056132,5.963636363636364,1101.8333333333333,2.2181159420289855,0.36810431293881646,274,477,349,3410,1575,2906,526
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1995-01-13,790012840990,0.790717299578059,0.790717299578059,5.752737226277373,1076.1666666666667,2.063270698766882,0.34190556492411467,268,456,372,3183,1561,2906,617
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1995-01-29,791395204523,0.7070302058273189,0.7070302058273189,3.5488008923591745,1197.1666666666667,3.006365082973403,0.33654248639598155,571,674,548,3193,1585,2902,612
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1995-02-14,792777565003,0.7515346389944461,0.7515346389944461,4.45662100456621,1043.5,2.363485934914506,0.35381834613646634,377,512,425,2996,1430,2924,521
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1995-04-03,796924648731,0.7552164434755528,0.7552164434755528,4.254135338345865,1027.6666666666667,2.683115733569374,0.32987258140632375,389,548,393,2818,1420,2902,598
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1995-04-19,798307007978,0.8091603053435115,0.8091603053435115,5.172003659652333,974.6666666666666,2.5452530476542297,0.411037325395008,310,458,325,3081,1286,2920,388
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1995-05-05,799689365626,0.7430673457838144,0.7430673457838144,3.7038512616201857,1054.8333333333333,3.3796653796653797,0.422961422961423,515,537,454,3080,1249,2929,494
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1995-05-21,801071722310,0.7563918414248779,0.7563918414248779,4.117604090577063,1048.5,2.52978478093774,0.4064872325741891,400,545,424,3057,1290,2883,575
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1995-06-06,802454076830,0.769297484822203,0.769297484822203,4.470588235294118,1038.8333333333333,2.4547970479704797,0.3972602739726027,366,510,399,3060,1320,2906,578
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1995-06-22,803836434634,0.7851042701092353,0.7851042701092353,4.394520547945206,1454,2.7501043550855715,0.4364711523094134,553,731,541,4494,1763,2869,642
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1995-08-25,809365859319,0.8329556490773713,0.8329556490773713,5.576252723311547,884.6666666666666,2.4859903381642514,0.4244025157232704,239,421,258,2831,1144,2888,415
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1995-10-12,813512914197,0.7620855479625411,0.7620855479625411,4.511065006915629,1174.8333333333333,2.102947339013829,0.391843262694922,363,613,470,3481,1521,2846,601
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1995-12-15,819042547748,0.8190184049079755,0.8190184049079755,6.078319006685769,1074.3333333333333,1.908051453072892,0.4343882281798024,198,495,354,3558,1403,2883,438
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1995-12-31,820425018102,0.7033843500754473,0.7033843500754473,3.701485148514851,1424.6666666666667,1.9835866261398176,0.3829191459572978,529,803,688,3951,1763,2836,814
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1996-01-16,821807485657,0.810918774966711,0.810918774966711,5.578671328671328,1086,2.2582319786413527,0.3903087303209978,288,501,355,3400,1491,2874,481
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1996-03-04,825954883073,0.7412472647702407,0.7412472647702407,3.91729797979798,1142.6666666666667,2.895917931181877,0.3561994034938219,491,620,473,3183,1511,2883,578
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1996-04-05,828719805870,0.8169656430525996,0.8169656430525996,5.654545454545454,958.8333333333334,2.3365217391304345,0.3920335429769392,256,433,301,2988,1305,2929,470
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1996-04-21,830102264542,0.7705013039698638,0.7705013039698638,4.504006410256411,1020.1666666666666,2.300571033050701,0.40848317196864914,339,513,396,3055,1283,2929,535
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1996-05-07,831484721412,0.7142064372918979,0.7142064372918979,3.3435334872979214,1117.3333333333333,3.3000000000000003,0.39144144144144144,564,653,515,3089,1351,2902,532
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1996-05-23,832867176544,0.7779715199070038,0.7779715199070038,4.624581939799331,997,2.086841284689741,0.4244470314318975,286,528,382,3059,1236,2942,491
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1996-09-12,842544337532,0.8362068965517241,0.8362068965517241,6.156402737047898,1069.3333333333333,2.5190715792890765,0.4044920667628271,287,432,304,3408,1445,2911,540
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1996-10-14,845309239342,0.8270537368746139,0.8270537368746139,4.046774193548387,476.6666666666667,9.429577464788732,0.4834503510531595,262,218,140,1479,515,2855,246
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1996-10-30,846691686748,0.8365384615384616,0.8365384615384616,6.363453815261044,1064.5,2.2728592162554424,0.4067103109656301,244,446,306,3438,1450,2911,503
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1996-11-15,848074131616,0.8327832783278328,0.8327832783278328,5.875,1048.8333333333333,2.680120375287662,0.38400830737279334,311,457,304,3332,1483,2869,406
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1996-12-17,850839022584,0.8170364283757875,0.8170364283757875,5.641750227894257,1065.8333333333333,2.475929614873838,0.39575005259835894,308,455,334,3317,1436,2874,545
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1997-02-19,856368797299,0.8225806451612904,0.8225806451612904,6.2920454545454545,917,2.099802371541502,0.35135135135135137,192,413,275,2825,1356,2879,441
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1997-03-23,859133672899,0.7993879632777967,0.7993879632777967,5.526813880126183,900.3333333333334,2.265369049913278,0.33940774487471526,243,413,295,2646,1305,2911,500
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1997-04-24,861898541747,0.8043949241720829,0.8043949241720829,5.293018682399214,937.8333333333334,2.3761199488023403,0.4051578693661123,277,424,316,2915,1234,2947,461
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1997-05-26,864663408811,0.8325123152709359,0.8325123152709359,5.883054892601432,850.1666666666666,2.853444394416929,0.44559585492227977,280,303,255,2790,1070,2906,403
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1997-12-20,882634975855,0.8488499452354874,0.8488499452354874,6.790948275862069,1042.1666666666667,2.4027282591846224,0.39532961355652,241,411,276,3376,1463,2897,486
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1998-01-05,884017399196,0.8566015738851647,0.8566015738851647,6.829128440366972,987.1666666666666,2.724323322209863,0.3938730853391685,262,364,246,3185,1385,2893,481
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1998-01-21,885399819253,0.8327148158721096,0.8327148158721096,6.411255411255412,1001,2.2742866053329176,0.4057368075322969,235,396,293,3210,1357,2915,515
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1998-02-06,886782240995,0.7357323587292662,0.7357323587292662,3.973255055446837,1121,2.5905761235398934,0.3453911527565918,451,612,470,3087,1502,2869,604
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1998-02-22,888164658891,0.7941087154570301,0.7941087154570301,5.51953125,981.8333333333334,2.0694840139284585,0.372995584475947,244,441,339,2954,1349,2942,564
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1998-03-26,890929487648,0.7713004484304933,0.7713004484304933,5.355491329479769,962.1666666666666,1.900252525252525,0.32868813070639114,232,449,357,2765,1397,2933,573
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1998-04-11,892311899358,0.6984955480503531,0.6984955480503531,3.5093167701863353,1077.6666666666667,2.701258608406554,0.314638783269962,481,638,491,2766,1442,2902,648
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1998-04-27,893694311097,0.7016879090595936,0.7016879090595936,4.007587253414264,963.6666666666666,2.287222097462385,0.27450980392156865,379,506,433,2470,1406,2968,588
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1998-05-29,896459143091,0.6823770491803278,0.6823770491803278,3.0553918680023573,1016.1666666666666,4.514234071396295,0.2881799163179916,553,679,465,2463,1361,2964,576
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1998-06-14,897841555557,0.7396199859254047,0.7396199859254047,4.626151012891344,883.6666666666666,2.0807760839437734,0.31910352187833513,289,427,370,2472,1276,2960,468
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1998-08-17,903371191425,0.8208955223880597,0.8208955223880597,4.090410958904109,281,3.3482142857142856,0.5199335548172758,112,163,90,915,289,2893,117
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1998-12-07,913048020156,0.793329688354292,0.793329688354292,4.823529411764706,1116,2.680583779789396,0.3675213675213675,379,552,378,3280,1517,2860,590
70302_4,17.69668982459121,-96.63044111453996,LT05,024048,1999-01-08,915812825402,0.8299221677716921,0.8299221677716921,5.944167497507477,1014.6666666666666,2.4092050209205023,0.3896672504378283,261,447,295,3174,1394,2902,517
